Date,Contest number,Word,Number of  reported results,Number in hard mode,1 try,2 tries,3 tries,4 tries,5 tries,6 tries,7 or more tries (X),letter_freq_score,letter_dup,word_freq_score,word_sim,bigram_freq_score
2022-10-08,476,vigor,26905,2642,0.0,2.0202020202020203,15.151515151515152,35.35353535353536,31.313131313131315,14.14141414141414,2.0202020202020203,0.48453712223289735,0.0,0.3094347383158855,0.13043478260869565,0.5991856316303719
2022-10-09,477,howdy,28408,2668,0.0,2.0,13.0,32.0,32.0,17.0,4.0,0.41804899550070473,0.0,0.319852214623604,0.13043478260869565,0.3050881843888731
2022-10-10,478,enjoy,26878,2654,0.0,3.0,12.0,28.999999999999996,33.0,20.0,3.0,0.2356070723382806,0.0,0.7404894260705327,0.043478260869565216,0.3096437956444098
2022-10-11,479,valid,28575,2752,0.0,4.0,28.000000000000004,38.0,21.0,8.0,1.0,0.47005195505420083,0.0,0.5920236643210378,0.17391304347826086,0.6425274861322783
2022-10-12,480,ionic,29151,2947,0.0,2.0,13.0,25.0,28.000000000000004,21.0,11.0,0.6446894126971112,1.0,0.3471176357392114,0.2608695652173913,0.7657839392806891
2022-10-13,481,equal,27197,2677,0.0,4.9504950495049505,22.772277227722775,34.65346534653465,24.752475247524753,10.891089108910892,1.9801980198019802,0.26963128967246464,0.0,0.6485269707144774,0.0,0.49020173579589743
2022-10-14,482,floor,28906,2752,0.0,3.0,23.0,44.0,24.0,6.0,0.0,0.6098728931974491,1.0,0.709133538536255,0.13043478260869565,0.5726297086415024
2022-10-15,483,catch,30403,3123,0.0,7.07070707070707,18.181818181818183,20.2020202020202,15.151515151515152,16.161616161616163,23.232323232323232,0.6339435935143805,1.0,0.694447926817031,0.4782608695652174,0.6028833391562585
2022-10-16,484,spade,30459,2854,1.0,8.0,28.999999999999996,36.0,19.0,6.0,1.0,0.6533756454646307,0.0,0.37240928201997914,0.5217391304347826,0.6191240263305988
2022-10-17,485,stein,31269,2965,0.9900990099009901,11.881188118811881,33.663366336633665,31.683168316831683,15.841584158415841,4.9504950495049505,0.9900990099009901,0.8626027350136576,0.0,0.4393300647211371,0.30434782608695654,0.7896347112728885
2022-10-18,486,exist,28612,2805,0.0,5.05050505050505,24.242424242424242,38.38383838383838,23.232323232323232,8.080808080808081,1.0101010101010102,0.4189891906390151,0.0,0.6651930109541295,0.0,0.5921000561484848
2022-10-19,487,quirk,28322,2794,0.0,3.0,23.0,39.0,24.0,9.0,2.0,0.031293735388489896,0.0,0.330553164053351,0.17391304347826086,0.4407688682620221
2022-10-20,488,denim,28741,2769,0.0,5.05050505050505,29.292929292929294,40.4040404040404,20.2020202020202,5.05050505050505,0.0,0.600082211904482,0.0,0.41203415088434925,0.043478260869565216,0.7136069926534687
2022-10-21,489,grove,28637,2794,0.0,4.0,18.0,30.0,28.000000000000004,17.0,3.0,0.5732588713649895,0.0,0.49993663254291487,0.3913043478260869,0.6283308103452394
2022-10-22,490,spiel,29084,2810,0.0,6.9306930693069315,31.683168316831683,35.64356435643564,18.81188118811881,5.9405940594059405,0.9900990099009901,0.6723901224574265,0.0,0.23214326421389786,0.30434782608695654,0.5560281689198354
2022-10-23,491,mummy,29279,3021,0.0,0.9900990099009901,3.9603960396039604,13.861386138613863,26.732673267326735,36.633663366336634,17.82178217821782,0.10489921898371568,1.0,0.42264356069738085,0.4782608695652174,0.3637742387857714
2022-10-24,492,fault,28947,2768,0.0,7.000000000000001,27.0,35.0,22.0,8.0,1.0,0.5433892673886147,0.0,0.6464713838914645,0.2608695652173913,0.4703321395562221
2022-10-25,493,foggy,28953,2817,0.0,2.0,13.0,35.0,32.0,15.0,3.0,0.23856257370867207,1.0,0.34310454530742684,0.34782608695652173,0.30653765164905744
2022-10-26,494,flout,30063,2904,0.0,6.0,28.000000000000004,37.0,21.0,7.000000000000001,1.0,0.5336241120235592,0.0,0.14647792662626902,0.17391304347826086,0.5859759788903189
2022-10-27,495,carry,27609,2615,0.0,4.0,22.0,35.0,24.0,12.0,3.0,0.5822757173674007,1.0,0.698640967780205,0.4782608695652174,0.618808648177644
2022-10-28,496,sneak,27905,2636,0.0,7.000000000000001,28.000000000000004,36.0,21.0,7.000000000000001,1.0,0.6701435788988468,0.0,0.5103706229273384,0.21739130434782608,0.44085963912351334
2022-10-29,497,libel,25156,2536,0.0,3.0,15.0,32.0,32.0,16.0,2.0,0.6350565729016415,1.0,0.3745075984259376,0.13043478260869565,0.6229064926433545
2022-10-30,498,waltz,24672,2496,0.0,2.0202020202020203,11.11111111111111,29.292929292929294,35.35353535353536,19.19191919191919,3.0303030303030303,0.1398402067477602,0.0,0.38282675832769764,0.043478260869565216,0.40021350113267795
2022-10-31,499,aptly,26498,2572,0.0,2.9702970297029703,25.742574257425744,40.5940594059406,22.772277227722775,6.9306930693069315,0.9900990099009901,0.46479416778153704,0.0,0.328511436289461,0.043478260869565216,0.47390390657578196
2022-11-01,500,piney,27502,3667,0.0,0.9900990099009901,13.861386138613863,36.633663366336634,32.67326732673268,13.861386138613863,1.9801980198019802,0.4855095509137193,0.0,0.1945068042663609,0.34782608695652173,0.6453910107939325
2022-11-02,501,inept,27670,2640,0.0,5.88235294117647,29.411764705882355,38.23529411764706,19.607843137254903,5.88235294117647,0.9803921568627451,0.6849814596265507,0.0,0.330553164053351,0.08695652173913043,0.6466349807547993
2022-11-03,502,aloud,29554,2819,1.0,18.0,31.0,30.0,15.0,4.0,1.0,0.6178239559553411,0.0,0.410092179443305,0.13043478260869565,0.6510975803148695
2022-11-04,503,photo,27330,2565,0.0,5.0,34.0,43.0,15.0,3.0,0.0,0.6454601923637417,1.0,0.7153808879825867,0.13043478260869565,0.6284533966463202
2022-11-05,504,dream,29743,2751,5.05050505050505,14.14141414141414,31.313131313131315,29.292929292929294,15.151515151515152,4.040404040404041,1.0101010101010102,0.6804446888317472,0.0,0.702872775243154,0.17391304347826086,0.6474625859528778
2022-11-06,505,stale,31068,3013,1.9801980198019802,18.81188118811881,29.7029702970297,26.732673267326735,14.85148514851485,5.9405940594059405,1.9801980198019802,0.8904615441107264,0.0,0.393190590257831,0.7391304347826086,0.7838786306987964
2022-11-07,506,begin,26096,2439,0.0,6.0606060606060606,26.262626262626267,36.36363636363637,23.232323232323232,7.07070707070707,1.0101010101010102,0.5599299415253327,0.0,0.6882322445975865,0.08695652173913043,0.6376296089017877
2022-11-08,507,spell,27213,2531,0.0,4.040404040404041,24.242424242424242,37.37373737373738,24.242424242424242,9.090909090909092,1.0101010101010102,0.6515734157002446,1.0,0.5897234639449639,0.6086956521739131,0.6422948009646041
2022-11-09,508,rainy,28984,2678,0.9900990099009901,15.841584158415841,37.62376237623762,30.693069306930692,10.891089108910892,2.9702970297029703,0.9900990099009901,0.6063986276051008,0.0,0.4581693268928475,0.08695652173913043,0.6723985144799776
2022-11-10,509,unite,27467,2575,1.0,11.0,31.0,33.0,18.0,5.0,1.0,0.7684307920082376,0.0,0.49152740799486505,0.13043478260869565,0.7338021127900585
2022-11-11,510,medal,25993,2438,0.0,5.0,25.0,38.0,23.0,8.0,1.0,0.6279410210015508,0.0,0.5938969896976872,0.21739130434782608,0.7252875052460772
2022-11-12,511,valet,24660,2356,0.0,4.040404040404041,22.22222222222222,38.38383838383838,25.252525252525253,9.090909090909092,1.0101010101010102,0.6636563817241663,0.0,0.3389059670074872,0.17391304347826086,0.6727763498358592
2022-11-13,512,inane,25085,2515,0.0,8.0,25.0,30.0,21.0,13.0,3.0,0.7989861885049729,1.0,0.24049472389324644,0.0,0.8247627973064957
2022-11-14,513,maple,26536,2467,1.0101010101010102,6.0606060606060606,26.262626262626267,36.36363636363637,21.21212121212121,8.080808080808081,1.0101010101010102,0.5396562137711802,0.0,0.4831423909493371,0.17391304347826086,0.6368410783413068
2022-11-15,514,snarl,27475,2650,0.0,5.0,21.0,31.0,24.0,15.0,4.0,0.7695076201796127,0.0,0.22382138093982928,0.34782608695652173,0.4194619755928177
2022-11-16,515,baker,25576,2541,0.0,5.0,16.0,23.0,24.0,22.0,10.0,0.5560653482770506,0.0,0.5606938502729212,0.8260869565217391,0.5723574486397456
2022-11-17,516,there,27465,2530,0.0,14.000000000000002,35.0,33.0,14.000000000000002,4.0,0.0,0.9773330165263434,1.0,0.9956521339454624,0.34782608695652173,0.9999999999999996
2022-11-18,517,glyph,29208,2899,0.0,2.0,23.0,49.0,20.0,5.0,1.0,0.3019055479322512,0.0,0.24049472389324644,0.0,0.3418852504929917
2022-11-19,518,avert,24749,2400,0.0,7.000000000000001,26.0,35.0,22.0,9.0,1.0,0.7161600495543625,0.0,0.3325500150260572,0.21739130434782608,0.7157666865684562
2022-11-20,519,brave,24991,2396,0.9900990099009901,5.9405940594059405,16.831683168316832,26.732673267326735,26.732673267326735,17.82178217821782,4.9504950495049505,0.5310770695092184,0.0,0.5816061880133193,0.5652173913043478,0.604562490037813
2022-11-21,520,axiom,24288,2382,0.0,5.0,19.0,33.0,27.0,13.0,3.0,0.17252475743783613,0.0,0.3077204787433421,0.043478260869565216,0.42615884215230304
2022-11-22,521,prime,27437,2534,1.0,10.0,26.0,32.0,21.0,9.0,1.0,0.5672559447163212,0.0,0.6819827848308488,0.5217391304347826,0.6979004256054391
2022-11-23,522,drive,26663,2451,1.0,12.0,32.0,30.0,18.0,6.0,1.0,0.5863734351314336,0.0,0.7489469760400317,0.13043478260869565,0.6110545195603323
2022-11-24,523,feast,27705,2725,4.9504950495049505,12.871287128712872,24.752475247524753,26.732673267326735,18.81188118811881,9.900990099009901,1.9801980198019802,0.7470996662833078,0.0,0.5019992196943155,0.34782608695652173,0.7243856928878389
2022-11-25,524,itchy,24197,2329,0.0,8.0,28.000000000000004,40.0,18.0,5.0,1.0,0.5292967550992449,0.0,0.3745075984259376,0.0,0.4728675784395526
2022-11-26,525,clean,26381,2424,1.0,17.0,36.0,31.0,12.0,3.0,0.0,0.7223596104370764,0.0,0.7153808879825867,0.13043478260869565,0.7303676306199365
2022-11-27,526,happy,25206,2356,0.0,6.0606060606060606,28.28282828282828,39.39393939393939,19.19191919191919,6.0606060606060606,1.0101010101010102,0.2875947296305621,1.0,0.7949523566902296,0.4782608695652174,0.42048390407053793
2022-11-28,527,tepid,26051,2484,0.0,10.1010101010101,38.38383838383838,35.35353535353536,13.131313131313133,3.0303030303030303,0.0,0.6440179179607131,0.0,0.24264519261793827,0.08695652173913043,0.5779912748363318
2022-11-29,528,undue,23739,2316,0.0,2.9702970297029703,18.81188118811881,34.65346534653465,28.71287128712871,12.871287128712872,1.9801980198019802,0.5939775189866474,1.0,0.3639620862657631,0.17391304347826086,0.5995500230934527
2022-11-30,529,study,21934,2405,0.0,6.0,30.0,33.0,19.0,10.0,2.0,0.5040224969220217,0.0,0.7760876846282954,0.08695652173913043,0.489623283441452
2022-12-01,530,eject,22628,2200,0.0,2.0,11.0,35.0,36.0,14.000000000000002,2.0,0.4528520773524889,1.0,0.30117371693399786,0.08695652173913043,0.3342925197496762
2022-12-02,531,chafe,24646,2343,0.0,6.0606060606060606,30.303030303030305,33.33333333333333,19.19191919191919,9.090909090909092,2.0202020202020203,0.597920651438941,0.0,0.17770134288508044,0.30434782608695654,0.5905372756700786
2022-12-03,532,torso,23873,2260,0.0,4.040404040404041,35.35353535353536,36.36363636363637,17.17171717171717,6.0606060606060606,1.0101010101010102,0.8596170889637758,1.0,0.38904448400283664,0.17391304347826086,0.7409755909433344
2022-12-04,533,adore,25577,2398,1.9801980198019802,16.831683168316832,31.683168316831683,28.71287128712871,14.85148514851485,4.9504950495049505,0.9900990099009901,0.8286199684013453,0.0,0.44969162988658673,0.21739130434782608,0.7289380166356954
2022-12-05,534,woken,23153,2200,0.0,2.0,10.0,25.0,36.0,23.0,4.0,0.5346917621515122,0.0,0.3805265579516237,0.30434782608695654,0.5521162767997141
2022-12-06,535,amber,23509,2261,0.0,6.0,22.0,33.0,24.0,12.0,3.0,0.6002443863244771,0.0,0.5061839819892464,0.17391304347826086,0.6463243274707531
2022-12-07,536,joust,24899,2388,0.0,6.0,28.999999999999996,34.0,21.0,8.0,2.0,0.3251595629262023,0.0,0.19237614905458855,0.13043478260869565,0.631439537476544
2022-12-08,537,infer,21199,1863,0.0,3.061224489795918,19.387755102040817,33.6734693877551,26.53061224489796,14.285714285714285,3.061224489795918,0.6653622070775274,0.0,0.33704542973162654,0.13043478260869565,0.6932997702822283
2022-12-09,538,braid,23640,2165,0.0,10.204081632653061,36.734693877551024,35.714285714285715,14.285714285714285,3.061224489795918,0.0,0.5798240146069504,0.0,0.35360990141748716,0.17391304347826086,0.5755411617403072
2022-12-10,539,knock,21157,2041,0.0,3.0,18.0,43.0,27.0,8.0,1.0,0.29025834050306143,1.0,0.5857554506968894,0.043478260869565216,0.441969857947051
2022-12-11,540,naive,21947,2075,1.0,7.000000000000001,24.0,32.0,24.0,11.0,1.0,0.6205539526093116,0.0,0.46013026046563765,0.13043478260869565,0.6389439001339396
2022-12-12,541,apply,22873,2150,0.0,4.9504950495049505,27.722772277227726,37.62376237623762,21.782178217821784,6.9306930693069315,0.9900990099009901,0.27162668301329207,1.0,0.6819827848308488,0.21739130434782608,0.5345281894380354
2022-12-13,542,spoke,24101,2224,0.0,6.0606060606060606,31.313131313131315,38.38383838383838,19.19191919191919,5.05050505050505,0.0,0.5311300746375835,0.0,0.640009913251838,0.30434782608695654,0.47667884528909577
2022-12-14,543,usual,20824,2048,0.0,3.0,20.0,39.0,27.0,10.0,1.0,0.6224510471083609,1.0,0.6422151929265099,0.0,0.6281887969343312
2022-12-15,544,rival,22176,2127,0.0,7.000000000000001,27.0,35.0,22.0,8.0,1.0,0.5664740367622478,0.0,0.5499260725489479,0.17391304347826086,0.6487383052485938
2022-12-16,545,probe,22853,2160,0.0,6.0,24.0,32.0,24.0,11.0,3.0,0.5704958011436165,0.0,0.5103706229273384,0.30434782608695654,0.623925115196243
2022-12-17,546,chord,22336,2088,0.0,7.000000000000001,39.0,38.0,13.0,3.0,0.0,0.630564171964376,0.0,0.4393300647211371,0.08695652173913043,0.6872907189988289
2022-12-18,547,taper,22166,2108,0.0,8.0,28.000000000000004,30.0,20.0,11.0,3.0,0.7653439365538157,0.0,0.366262286641837,0.9130434782608695,0.7072224670363636
2022-12-19,548,slate,26010,2422,6.0606060606060606,14.14141414141414,33.33333333333333,27.27272727272727,13.131313131313133,5.05050505050505,1.0101010101010102,0.8904615441107264,0.0,0.4748713505533615,0.5652173913043478,0.6734507536521757
2022-12-20,549,third,24137,2261,0.9900990099009901,9.900990099009901,46.53465346534654,31.683168316831683,8.91089108910891,1.9801980198019802,0.0,0.7351543976271271,0.0,0.7886551674441153,0.043478260869565216,0.7283368223989526
2022-12-21,550,lunar,22180,2036,0.0,5.1020408163265305,32.6530612244898,40.816326530612244,17.346938775510203,4.081632653061225,0.0,0.675335677174193,0.0,0.4643934798653544,0.043478260869565216,0.6256588087273607
2022-12-22,551,excel,20490,2034,0.0,1.0101010101010102,13.131313131313133,34.34343434343434,34.34343434343434,15.151515151515152,2.0202020202020203,0.3425638783094702,1.0,0.455996104960789,0.043478260869565216,0.5120519696564627
2022-12-23,552,aorta,21937,2112,0.0,6.9306930693069315,25.742574257425744,34.65346534653465,19.801980198019802,9.900990099009901,2.9702970297029703,0.869684833692183,1.0,0.28657778993672345,0.13043478260869565,0.4852446863921398
2022-12-24,553,poise,20281,1911,1.9801980198019802,10.891089108910892,33.663366336633665,31.683168316831683,14.85148514851485,5.9405940594059405,0.9900990099009901,0.7083456107346082,0.0,0.3119469646036006,0.34782608695652173,0.6509494949209231
2022-12-25,554,extra,15554,1562,1.0,5.0,20.0,35.0,28.000000000000004,10.0,1.0,0.4509787410753816,0.0,0.7174983221294453,0.0,0.5315950988807274
2022-12-26,555,judge,20011,2043,0.0,2.0202020202020203,8.080808080808081,16.161616161616163,26.262626262626267,33.33333333333333,14.14141414141414,0.17627003955723985,0.0,0.7111961256876559,0.2608695652173913,0.34461178156345307
2022-12-27,556,condo,20879,2012,0.0,2.0,17.0,35.0,28.999999999999996,14.000000000000002,3.0,0.5950930735820785,1.0,0.4351713038449345,0.30434782608695654,0.7668093572062209
2022-12-28,557,impel,20160,1937,0.0,3.0303030303030303,21.21212121212121,40.4040404040404,25.252525252525253,9.090909090909092,1.0101010101010102,0.5147522768861246,0.0,0.16936730651652887,0.043478260869565216,0.6240655396709269
2022-12-29,558,havoc,20001,1919,0.0,2.0,16.0,38.0,30.0,12.0,2.0,0.4863124535465928,0.0,0.40782073458635204,0.0,0.5187865124225426
2022-12-30,559,molar,21204,1973,0.0,4.040404040404041,21.21212121212121,38.38383838383838,26.262626262626267,9.090909090909092,1.0101010101010102,0.6507801350975069,0.0,0.30117371693399786,0.3913043478260869,0.687128037794555
2022-12-31,560,manly,20380,1899,0.0,2.0202020202020203,17.17171717171717,37.37373737373738,29.292929292929294,12.121212121212121,2.0202020202020203,0.4208584617253064,0.0,0.44134017020723837,0.2608695652173913,0.6464400363243423
